商品名称,商品缩略图,商品链接,国家、地区,商品价格最大值,商品价格最小值,商品星级,店铺商标链接,店铺链接,店铺名称,店铺销量,店铺商品数,商品类目-en,商品类目-zh,商品评论数,销量环比,带货达人数,上架时间,运费（预设目的地为纽约）,销量,销售额,运营模式
"BPMIO Robot Vacuum and Mop Combo, 5500Pa Strong Suction, LiDAR Navigation with Smart Mapping, 120-Min Runtime, Custom Cleaning Schedule, Alexa & WiFi/App Compatible, Ideal for Pet Hair & Hard Floors",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/97e2ec69-0e70-4210-ac1d-477940ad99d9__1730562632372294566.jpeg,https://shop.tiktok.com/view/product/1730562632372294566?region=US,美国,102.99,102.99,4.4,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/0417405e-def0-4c13-9826-5ae518a2fe6d.webp,aweme://ec/store?sellerId=7496036444248312742&url_maker=store_rpc&store_page_version=1,MIUZZY US,7059,24,Household Appliances,家电,367,-32.61,260,2025-01-25,$0.00,31,3192.69,
"Laresar 3-in-1 Self-Charging Robot Vacuum Cleaner & Mop, 4500Pa Strong Suction Carpet Auto-boost Robotic Vacuum Cleaner, Self-Charging, Remote&Voice Control, Anti-Collision and Boundary Strips robot  vacuum Durable Powerful",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/c55d0e48-b184-4d5c-99b1-d14cbac644cc__1729413349540729772.jpeg,https://shop.tiktok.com/view/product/1729413349540729772?region=US,美国,139.00,139.00,4.4,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/51d01259-deb6-42bb-ac33-c4e910ae79e6.jpeg,aweme://ec/store?sellerId=7495130632515914668&url_maker=store_rpc&store_page_version=1,Laresar Store,31412,12,Household Appliances,家电,1364,0,9272,2024-01-18,$0.00,23,3197,
"【eufylive】eufy C20 Omni Robot Vacuum, Robot Vacuum and Mop Combo, Self Emptying, Auto Mop Washing and Auto Drying for hands-free cleaning, 3.35-Inch Ultra-Slim Body, 7000 Pa Powerful Suction, All-in-One Station｜Spingtok",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/7449ed40-27fe-4109-994c-6ff0bd1bbedc.jpeg,https://shop.tiktok.com/view/product/1730299210491532048?region=US,美国,479.99,479.99,4.5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/da25edea-8e95-41b4-9332-72ef0ee8cd9e.jpeg,aweme://ec/store?sellerId=7495157213974203152&url_maker=store_rpc&store_page_version=1,eufyOfficial,178864,113,Household Appliances,家电,25,1500,61,2024-12-20,$0.00,16,7199.84,
"eufy Robot Vacuum Omni C20, Robot Vacuum and Mop Combo, Self Emptying, Auto Mop Washing and Auto Drying for hands-free cleaning, 3.35-Inch Ultra-Slim Body, 7000 Pa Powerful Suction, All-in-One Station｜Spingtok",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/bbc57fbe-ba58-4dde-852f-d4c1feb64be4.jpeg,https://shop.tiktok.com/view/product/1729699897869898512?region=US,美国,479.99,479.99,4.2,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/da25edea-8e95-41b4-9332-72ef0ee8cd9e.jpeg,aweme://ec/store?sellerId=7495157213974203152&url_maker=store_rpc&store_page_version=1,eufyOfficial,178864,113,Household Appliances,家电,175,-47.37,1180,2024-10-12,$0.00,10,4499.9,
"Eureka E10s Robot Vacuum with Bagless Self Emptying Station, Robotic Vacuum Mop Combo, 45-Day Capacity, 4000Pa Suction for Pet Hair, Remote control 2 in 1 home appliance, All-in-One Sweeping and Mopping Robot cleaner Springtok",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/6f03cbeb-2f74-45d0-86bc-91842775a444__1729496943480050457.jpeg,https://shop.tiktok.com/view/product/1729496943480050457?region=US,美国,306.69,304.99,4.4,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/72d68f8c-d647-4c0b-a54f-696641f02759.jpeg,aweme://ec/store?sellerId=7495805444326722329&url_maker=store_rpc&store_page_version=1,EurekaUS,24394,8,Household Appliances,家电,33,100,1081,2024-07-02,$0.00,2,619.98,
"AIRROBO Robot Vacuum Series: Vacuum Cleaner | Vacuum Mop Combo | Self-empty Vacuum and Mop Combo  60-Day Hands-Free,  Dust Collector Carpet Cleaning Machine Room Appliances Battery carpet cleaner vacuum mop combo japanese house cleaning gadgets",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/b0278655-65c9-4b1b-b30b-60d71e900429__1730903396321628342.jpeg,https://shop.tiktok.com/view/product/1730903396321628342?region=US,美国,279.99,89.99,3.7,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/d2c91396-1fcc-45ed-b7f6-8ac381cb1dbe.jpeg,aweme://ec/store?sellerId=7495917043069520054&url_maker=store_rpc&store_page_version=1,AirroboTech,143,8,Household Appliances,家电,3,100,3,2025-03-27,$0.00,2,369.98,
"T10 Pro Robot Vacuum Cleaner,AI Obstacle Avoidance,150Mins Runtime,360° LiDAR Navigation,Pet Hair, Hard Floor, Low Carpet Battery Life Tuvacs",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/326af8bc-7cb1-4a78-b7df-b43a118ccebb__1729593725329576488.jpeg,https://shop.tiktok.com/view/product/1729593725329576488?region=US,美国,99.00,99.00,1,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4220a92e-8c8d-4fab-8532-b08fa86de488.jpeg,aweme://ec/store?sellerId=7495804429746932264&url_maker=store_rpc&store_page_version=1,Yolaness-US,994,17,Household Appliances,家电,1,-80,53,2024-08-21,$0.00,1,99,
"Tikom Robot Vacuum and Mop, 5000Pa Suction, 150 min, Robot Vacuum Cleaner with Powerful Suction, Ultra-Slim, Self-Charging Robotic Vacuum Cleaner for Carpet, Pet Hair, Hard Floors, APP & Remote Control, G8000 Max Automatic Multifunctional",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/4ad09ce1-9f8d-472c-b420-f99d5ef66fcf__1730774486614905606.jpeg,https://shop.tiktok.com/view/product/1730774486614905606?region=US,美国,139.99,139.99,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/66168b8d-5a2c-4faf-af54-f455a12c51b9.jpeg,aweme://ec/store?sellerId=7495876020145785606&url_maker=store_rpc&store_page_version=1,Tikom,472,2,Household Appliances,家电,12,0,8,2025-05-04,$0.00,1,139.99,
"Lefant M320 Robot Vacuum and Mop Combo,  210 Mins Runtime, Self-Charging, Visible 800ML Dustbin, Works with WiFi((2.4Hz Only) )/Alexa/APP, Ideal for Pet Hair, Black vacuum  mop vacuums Cleaning Machine Household Appliances",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/41b48208-b1bc-4f2e-bfca-40c678c6138b.jpeg,https://shop.tiktok.com/view/product/1729471881888633587?region=US,美国,99.99,99.99,4.2,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/178e2734-ef01-476f-9a87-e7e264592ca8.jpeg,aweme://ec/store?sellerId=7495343675799079667&url_maker=store_rpc&store_page_version=1,Lefant Sale Store,1662,8,Household Appliances,家电,6,0,137,2024-05-01,$0.00,0,0,
Robot Vacuum Intelligent Multiple Cleaning Modes Vacuum For Pet Hairs Hard Floor Carpet With UV Lamp Lazy Sweeper Vacuum Cleaner,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/0b984e94-767b-46b2-b662-ab243eb5ca53__1729596238200869204.jpeg,https://shop.tiktok.com/view/product/1729596238200869204?region=US,美国,41.40,39.19,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/2b98aa2e-716d-4acc-9faf-0e1a28640665.jpeg,aweme://ec/store?sellerId=7495847421674883412&url_maker=store_rpc&store_page_version=1,Global Export Outlet,174,15,Household Appliances,家电,0,0,24,2024-10-16,$0.00,0,0,
AIRROBO Robot Vacuum Models: P20 Vacuum-Only | P30&G60 Sweep+Mop | T20&L40+ Auto-Dust Collection | 60-Day Hands-Free | Wireless Cleaner for Home,https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/b4b8f91b-5aa4-412e-8d35-3d34b89b149c__1729626325708476673.jpeg,https://shop.tiktok.com/view/product/1729626325708476673?region=US,美国,279.99,99.99,4.4,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/8e57f74f-4665-4bfa-8205-d2cbf2701469.jpeg,aweme://ec/store?sellerId=7495857691642923265&url_maker=store_rpc&store_page_version=1,AirroboOfficial,1014,12,Household Appliances,家电,66,0,440,2024-10-12,$0.00,0,0,
"#springtok Robot Vacuum and Mop Combo, 5500Pa Strong Suction, LiDAR Navigation with Smart Mapping, 120-Min Runtime, Custom Cleaning Schedule, Alexa & WiFi/App Compatible, Ideal for Pet Hair & Hard Floors",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/4281aa4c-2f20-4380-94ff-40997557476a__1730231886187434693.jpeg,https://shop.tiktok.com/view/product/1730231886187434693?region=US,美国,109.99,109.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/9112411f-ed09-4fe4-a94a-17e522d0b76f.webp,aweme://ec/store?sellerId=7495721589283130053&url_maker=store_rpc&store_page_version=1,Vacuum store,973,4,Household Appliances,家电,0,0,9,2025-01-29,$0.00,0,0,
"Multi-functional 4-in-1 Robot Vacuum Cleaner with 2800Pa Suction Power, Steam Cleaner, 90 Minutes Battery Life, Low Noise Operation & Pet Companion",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/ab629ff7-a840-47db-ba59-825a6b473b77__1730818261218267466.jpeg,https://shop.tiktok.com/view/product/1730818261218267466?region=US,美国,49.99,49.99,2.3,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/a5410b78-d628-4199-87b8-96c1a07ff23f.jpeg,aweme://ec/store?sellerId=7495912184637524298&url_maker=store_rpc&store_page_version=1,Eugenennis,29,8,Household Appliances,家电,4,0,1,2025-03-12,$0.00,0,0,
"2 in1 Self-Charging Robot Vacuum & Mop Combo,1500 pa Max, Schedule Clean,USB Recharge, for Pet Hair, Carpet, ABS Material",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/48769cde-16f2-45f4-a6a1-30f5093e7ce9__1730978241719865462.jpeg,https://shop.tiktok.com/view/product/1730978241719865462?region=US,美国,89.90,89.90,3.5,https://p19-oec-ttp.tiktokcdn-us.com/tos-useast5-i-omjb5zjo8w-tx/285e09fe87164dd6a39d2faeb0580f2c~tplv-omjb5zjo8w-resize-webp:300:300.webp?from=2422056039,aweme://ec/store?sellerId=7496129267944360054&url_maker=store_rpc&store_page_version=1,Life Highlights,191,13,Household Appliances,家电,16,0,20,2025-04-28,$0.00,0,0,
white smart sweeping robot vacuum cleaner,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/21c6993e-0b1c-4269-843c-85623a14a93b.jpeg,https://shop.tiktok.com/view/product/1729384249541038270?region=US,美国,95.00,95.00,1,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/4463b170-99d3-4c0c-8e8e-1d54beb569e6.jpeg,aweme://ec/store?sellerId=7495015356488517822&url_maker=store_rpc&store_page_version=1,KING DYEPI,1090,0,Household Appliances,家电,1,,10,2024-04-10,,,,
"[Laresar L6 Pro] Robot Vacuum Cleaner and Mop Combo, Auto Dirt Disposal, Max 3500pa Suction, App Control, Lidar Navigation Smart Mapping, Works with Alexa, Editable Map, Ideal for Pet Hair",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/8fdbfe1b-4955-4adf-ae80-52de103082ca.jpeg,https://shop.tiktok.com/view/product/1729388843194160044?region=US,美国,499.99,499.99,3.6,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/51d01259-deb6-42bb-ac33-c4e910ae79e6.jpeg,aweme://ec/store?sellerId=7495130632515914668&url_maker=store_rpc&store_page_version=1,Laresar Store,31412,12,Household Appliances,家电,32,,465,2024-01-23,,,,
"Laresar L6 Pro Robot Vacuum Cleaner and Mop with Auto Dirt Disposal, Max 3500pa Suction, App Control, Editable Map, Lidar Navigation Smart Mapping, Works with Alexa, Ideal for Pet Hair",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/ff12149d-248e-4d4e-b1a0-f496ce3d47d1__1729388989325939628.jpeg,https://shop.tiktok.com/view/product/1729388989325939628?region=US,美国,499.99,499.99,3.6,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/51d01259-deb6-42bb-ac33-c4e910ae79e6.jpeg,aweme://ec/store?sellerId=7495130632515914668&url_maker=store_rpc&store_page_version=1,Laresar Store,31412,12,Household Appliances,家电,5,,214,2024-01-29,$0.00,,,
"HONITURE T8 Robot Vacuum Cleaner, 3000Pa Strong Suction, Self-Charging, Tangle-Free, Slim, Ideal for Hard Floor, Carpet, Pet Hair",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/f36ecda2-58b9-4419-beaf-5a94b29bdd2d.jpeg,https://shop.tiktok.com/view/product/1729389190013227948?region=US,美国,259.99,259.99,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/51d01259-deb6-42bb-ac33-c4e910ae79e6.jpeg,aweme://ec/store?sellerId=7495130632515914668&url_maker=store_rpc&store_page_version=1,Laresar Store,31412,12,Household Appliances,家电,3,,28,2024-01-30,,,,
"Simple Deluxe Robot Vacuum and Mop Combo, 4000pa Automatic with Watertank and Dustbin, Self-Charging, Perfect for Pet Hair, Hard-Floor and Carpet",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/632e1725-8d69-4d7c-8176-bae77ede502b.jpeg,https://shop.tiktok.com/view/product/1729402088196575429?region=US,美国,299.00,299.00,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/f275d078-7ed5-4834-bad6-43ed622822a9.jpeg,aweme://ec/store?sellerId=7494767882829269189&url_maker=store_rpc&store_page_version=1,GPM,87126,176,Household Appliances,家电,2,,283,2024-04-02,,,,
"【Ultenic】Robot Vacuum and Mop Combo, D6s Robot Mop with Sonic Mopping, Robotic Vacuums 3000Pa Suction, Carpet Boost, Self Charging, App/Alexa/Remote Control, Ideal for Pet Hair, Hard Floor and Carpet",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/66150aa5-f544-43bc-94f4-1f37be4541c2.jpeg,https://shop.tiktok.com/view/product/1729403584251007309?region=US,美国,399.99,399.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/dda6e89a-9d54-4164-96ed-c11532345dd9.jpeg,aweme://ec/store?sellerId=7495308710324046157&url_maker=store_rpc&store_page_version=1,PureVital Health US,7043,32,Household Appliances,家电,6,,62,2023-12-21,,,,
"Roborock Qrevo Robot Vacuum and Mop, Auto-Drying, Auto Mop Lifting/Washing, Dual Spinning Mops, Self-Refilling, Self-Emptying, Reactive Tech Obstacle Avoidance, 5500Pa Suction",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/89fb21b6-cdf3-4733-875c-2c50dd6ce4c1.jpeg,https://shop.tiktok.com/view/product/1729407493179543900?region=US,美国,899.99,899.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/79302b25-9a63-4167-955c-fdbf67c0d2b6.jpeg,aweme://ec/store?sellerId=7495314483238570332&url_maker=store_rpc&store_page_version=1,RoborockUS,619,20,Household Appliances,家电,0,,22,2024-01-31,$0.00,,,
"Roborock Q7 Max Robot Vacuum and Mop, 4200Pa Strong Suction, Lidar Navigation, Multi-Level Mapping, No-Go&No-Mop Zones, 180mins Runtime",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/73bf15ae-b937-477f-8432-9e708d207d98__1729407865532158300.jpeg,https://shop.tiktok.com/view/product/1729407865532158300?region=US,美国,599.99,599.99,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/79302b25-9a63-4167-955c-fdbf67c0d2b6.jpeg,aweme://ec/store?sellerId=7495314483238570332&url_maker=store_rpc&store_page_version=1,RoborockUS,619,20,Household Appliances,家电,1,,11,2024-10-24,,,,
"[Upgraded from Q5 Pro] Roborock Q7 M5 Robot Vacuum and Mop Combo, 10,000Pa Suction, Automatic Vacuum Cleaner for Home Robot, Self-Charging Robotic Vacuum Cleaning, APP-Controlled Mopping, LiDAR Navigation, Pet Hair",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/028537aa-0ada-41a7-b69f-5cc919197561__1729407890983522652.jpeg,https://shop.tiktok.com/view/product/1729407890983522652?region=US,美国,429.99,299.99,4.7,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/79302b25-9a63-4167-955c-fdbf67c0d2b6.jpeg,aweme://ec/store?sellerId=7495314483238570332&url_maker=store_rpc&store_page_version=1,RoborockUS,619,20,Household Appliances,家电,11,,28,2024-11-01,$0.00,,,
"#Spring Glow-up Roborock Q5 Pro+ Robot Vacuum and Mop, Self-Emptying, Hands-Free Cleaning for up to 7 Weeks, 5500 Pa Max Suction, DuoRoller Brush, Precise Navigation",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/be461763-e88b-4385-ab13-addc4247ee34.jpeg,https://shop.tiktok.com/view/product/1729407920666677596?region=US,美国,699.99,699.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/79302b25-9a63-4167-955c-fdbf67c0d2b6.jpeg,aweme://ec/store?sellerId=7495314483238570332&url_maker=store_rpc&store_page_version=1,RoborockUS,619,20,Household Appliances,家电,0,,10,2024-03-02,$0.00,,,
"Roborock Q8 Max Robot Vacuum and Mop with Obstacle Avoidance, LiDAR Navigation, 5500Pa Suction Power, and App Control",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/a6383ed6-954f-4912-ba0a-f8305f87e686__1729407932170801500.jpeg,https://shop.tiktok.com/view/product/1729407932170801500?region=US,美国,259.99,259.99,5,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/79302b25-9a63-4167-955c-fdbf67c0d2b6.jpeg,aweme://ec/store?sellerId=7495314483238570332&url_maker=store_rpc&store_page_version=1,RoborockUS,619,20,Household Appliances,家电,1,,2,2024-10-28,$0.00,,,
"Lefant M210 Pro White Robot Vacuum Cleaner, 2200Pa Powerful Suction, 120 Mins Runtime, Automatic Self-Charging, Wi-Fi(2.4Hz Only)/App/Alexa Control, Ideal for Pet Hair, Hard Floor and Low-Pile Carpet",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/ed35ff1e-5b3b-4afc-a152-86ce564020ec.jpeg,https://shop.tiktok.com/view/product/1729407954201711347?region=US,美国,89.99,89.99,3.8,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/178e2734-ef01-476f-9a87-e7e264592ca8.jpeg,aweme://ec/store?sellerId=7495343675799079667&url_maker=store_rpc&store_page_version=1,Lefant Sale Store,1662,8,Household Appliances,家电,41,,571,2023-12-22,$0.00,,,
"Roborock Q8 Max+ Robot Vacuum and Mop, Self-Emptying, Reactive Tech Obstacle Avoidance, 5500 Pa Suction, DuoRoller Brush, APP Controlled",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/0b4b39ef-1d6a-4f01-ad50-22d8044debd6__1729407968107598172.jpeg,https://shop.tiktok.com/view/product/1729407968107598172?region=US,美国,819.99,819.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/79302b25-9a63-4167-955c-fdbf67c0d2b6.jpeg,aweme://ec/store?sellerId=7495314483238570332&url_maker=store_rpc&store_page_version=1,RoborockUS,619,20,Household Appliances,家电,0,,8,2024-11-22,$0.00,,,
"roborock S8 Robot Vacuum Cleaner and Sonic Mopping with DuoRoller Brush, 6000Pa Suction, Reactive AI 2.0 Obstacle Avoidance, Auto Lifting Mop",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/e1d9f9eb-d3e2-414f-a6fb-952f53ed4b59__1729408070748967260.jpeg,https://shop.tiktok.com/view/product/1729408070748967260?region=US,美国,399.99,399.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/79302b25-9a63-4167-955c-fdbf67c0d2b6.jpeg,aweme://ec/store?sellerId=7495314483238570332&url_maker=store_rpc&store_page_version=1,RoborockUS,619,20,Household Appliances,家电,0,,3,2024-11-28,$0.00,,,
"Roborock S8 Pro Ultra Robot Vacuum and Mop, Auto-Drying, Self-Washing, Liftable Dual Brush & Sonic Mop, 6000Pa Suction, Self-Refilling, Self-Emptying, Obstacle Avoidance",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/e0105266-389f-418c-b108-dda92664f35f.jpeg,https://shop.tiktok.com/view/product/1729408073985528156?region=US,美国,1599.99,1599.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/79302b25-9a63-4167-955c-fdbf67c0d2b6.jpeg,aweme://ec/store?sellerId=7495314483238570332&url_maker=store_rpc&store_page_version=1,RoborockUS,619,20,Household Appliances,家电,0,,34,2024-01-31,$0.00,,,
"Roborock S8+ Robot Vacuum Cleaner and Sonic Mopping with Auto-Emptying, DuoRoller Brush, 6000 Pa, and Obstacle Avoidance",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/ab8726ac-bb5b-4f75-b069-62ae7937cd86__1729408119385657692.jpeg,https://shop.tiktok.com/view/product/1729408119385657692?region=US,美国,999.99,999.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/79302b25-9a63-4167-955c-fdbf67c0d2b6.jpeg,aweme://ec/store?sellerId=7495314483238570332&url_maker=store_rpc&store_page_version=1,RoborockUS,619,20,Household Appliances,家电,0,,6,2024-11-28,$0.00,,,
"Roborock Q7 Max+ Robot Vacuum Cleaner, Hands-Free Cleaning for up to 7 Weeks, 4200Pa Suction, No-Mop&No-Go Zones, 180mins Runtime",https://microdata-spiders-media.oss-cn-shanghai.aliyuncs.com/image/3071a2fc-d3d1-4b25-acd0-8cd8974498fd__1729408393274954076.jpeg,https://shop.tiktok.com/view/product/1729408393274954076?region=US,美国,869.99,869.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/79302b25-9a63-4167-955c-fdbf67c0d2b6.jpeg,aweme://ec/store?sellerId=7495314483238570332&url_maker=store_rpc&store_page_version=1,RoborockUS,619,20,Household Appliances,家电,0,,3,2024-11-17,$0.00,,,
iRobot Roomba Combo i5+ Self-Emptying Robot Vacuum and Mop with Smart Mapping,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/bcc3159b-66a6-4d5c-917b-87cf4f546b95.jpeg,https://shop.tiktok.com/view/product/1729409314137673854?region=US,美国,549.00,549.00,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/2c83b0a4-4236-454a-8a7c-df5a88fcfd0d.jpeg,aweme://ec/store?sellerId=7495128222940301438&url_maker=store_rpc&store_page_version=1,Beach Camera,8909,343,Household Appliances,家电,0,,6,2024-06-06,$0.00,,,
"Sweeping Robot Vacuum Cleaner, Multifunctional Cleaning Machine, Household Intelligent Cleaning Robot, Smart Sweeping Robot, Cordless Vacuum, Smart Sweeper with Remote Control, Stocking Fillers Gift",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/fe3940cd-ae34-463b-b2ab-fffa8b01d7db.jpeg,https://shop.tiktok.com/view/product/1729410703887929730?region=US,美国,246.31,136.88,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/ab74309d-acb8-4630-84d0-585897f79f12.jpeg,aweme://ec/store?sellerId=8646942723062141314&url_maker=store_rpc&store_page_version=1,Palotr,144,0,Household Appliances,家电,11,,62,2024-01-07,$0.00,,,全托管
Yeedi Vac 2 Pro Oscillating Mopping Robot Vacuum with Smart Visual Mapping & Navigation and APP Control,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/814d1e65-3b61-48c9-8fae-b485db497094.jpeg,https://shop.tiktok.com/view/product/1729411059365023984?region=US,美国,349.98,179.99,0,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/e2f2db8e-ade6-4e2a-90d0-ad29a2aac3c0.jpeg,aweme://ec/store?sellerId=7495200957773678832&url_maker=store_rpc&store_page_version=1,Robot Vacuums,17,1,Household Appliances,家电,0,,12,2024-03-23,,,,
"OKP K5 Robot Vacuum Cleaner, Super Thin, Powerful Suction, Quiet, Self-Charging Robotic Vacuum Cleaner, WiFi ((2.4Hz Only) ) & App & Alexa Control, Cleans Hard Floors to Medium-Pile Carpets, White",http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/81a55665-3656-43dc-8381-35693a600c37.jpeg,https://shop.tiktok.com/view/product/1729411594688500460?region=US,美国,199.99,199.99,4,http://microdata-static-hk.oss-cn-hongkong.aliyuncs.com/pro-api/tt/image/097d0de4-6e75-4026-adfe-8f47f5f8deef.jpeg,aweme://ec/store?sellerId=7495372762472876780&url_maker=store_rpc&store_page_version=1,OKP LIFE HOME,1704,5,Household Appliances,家电,3,,82,2023-12-23,$0.00,,,
